llm,domain,speech_complexity,provider,simulation_id,task_id,user_speech_start_tick,user_speech_start_time_sec,user_speech_duration_ticks,user_speech_duration_sec
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],599,119.80000000000001,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],652,130.4,18,3.6
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],703,140.6,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],773,154.60000000000002,34,6.800000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],859,171.8,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],891,178.20000000000002,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],942,188.4,16,3.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],984,196.8,13,2.6
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],1052,210.4,9,1.8
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],1094,218.8,11,2.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,c9667bee-064d-4b48-ab91-dcbac99988d7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],1119,223.8,1,0.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],26,5.2,10,2.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],63,12.600000000000001,21,4.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],123,24.6,31,6.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],182,36.4,40,8.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],272,54.400000000000006,13,2.6
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],311,62.2,26,5.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],371,74.2,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],399,79.80000000000001,29,5.800000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],439,87.80000000000001,9,1.8
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],459,91.80000000000001,16,3.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],509,101.80000000000001,43,8.6
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],571,114.2,29,5.800000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],635,127.0,13,2.6
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],682,136.4,9,1.8
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],746,149.20000000000002,28,5.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],779,155.8,20,4.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],809,161.8,17,3.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],831,166.20000000000002,25,5.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],885,177.0,21,4.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],942,188.4,15,3.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],1003,200.60000000000002,17,3.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],1041,208.20000000000002,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,66a4768b-3aeb-4b5c-a91b-cf57bfa610a6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],1071,214.20000000000002,19,3.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],26,5.2,11,2.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],64,12.8,29,5.800000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],109,21.8,40,8.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],179,35.800000000000004,67,13.4
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],301,60.2,16,3.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],351,70.2,30,6.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],407,81.4,28,5.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],474,94.80000000000001,30,6.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],530,106.0,16,3.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],588,117.60000000000001,22,4.4
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],663,132.6,37,7.4
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],728,145.6,29,5.800000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],785,157.0,17,3.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],830,166.0,10,2.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],879,175.8,30,6.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],935,187.0,29,5.800000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,1b43cbe5-9035-464b-8dc6-98f1d283ab40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],992,198.4,16,3.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],26,5.2,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],64,12.8,41,8.200000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],140,28.0,49,9.8
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],249,49.800000000000004,11,2.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],288,57.6,14,2.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],311,62.2,46,9.200000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],410,82.0,38,7.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],491,98.2,41,8.200000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],599,119.80000000000001,25,5.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],631,126.2,14,2.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],679,135.8,41,8.200000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],751,150.20000000000002,87,17.400000000000002
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],851,170.20000000000002,11,2.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],910,182.0,18,3.6
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],979,195.8,20,4.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],1030,206.0,10,2.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],1076,215.20000000000002,39,7.800000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],1144,228.8,22,4.4
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],1196,239.20000000000002,36,7.2
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,d8455ccc-4741-4f60-b0db-195ede4efbaa,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],1251,250.20000000000002,20,4.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,8e135bb1-03f0-45f3-a570-6ed4507817cf,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],26,5.2,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,8e135bb1-03f0-45f3-a570-6ed4507817cf,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],66,13.200000000000001,60,12.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,8e135bb1-03f0-45f3-a570-6ed4507817cf,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],152,30.400000000000002,10,2.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,8e135bb1-03f0-45f3-a570-6ed4507817cf,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],188,37.6,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,8e135bb1-03f0-45f3-a570-6ed4507817cf,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],243,48.6,50,10.0
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,8e135bb1-03f0-45f3-a570-6ed4507817cf,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],341,68.2,18,3.6
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,8e135bb1-03f0-45f3-a570-6ed4507817cf,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],385,77.0,19,3.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,telecom,regular,gemini,8e135bb1-03f0-45f3-a570-6ed4507817cf,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],430,86.0,17,3.4000000000000004
